American Century Ultra® Fund Investor Class ,(TWCUX),+5.00%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
AC Alternatives® Equity Market Neutral Fund Class A ,(ALIAX),-1.55%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
AC Alternatives® Equity Market Neutral Fund Class C ,(ALICX),-2.15%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
AC Alternatives® Equity Market Neutral Fund Class R ,(ALIRX),-1.77%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
AC Alternatives® Equity Market Neutral Fund Institutional Class ,(ALISX),-1.31%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
AC Alternatives® Equity Market Neutral Fund Investor Class ,(ALHIX),-1.43%,Year-to-Date,Market neutral,Style or Category,Average,Morningstar Risk Rating™
American Century Core Equity Plus Fund Class A ,(ACPQX),+5.05%,Year-to-Date,Large blend,Style or Category,Below Average,Morningstar Risk Rating™
American Century Core Equity Plus Fund Class C ,(ACPHX),+4.89%,Year-to-Date,Large blend,Style or Category,Below Average,Morningstar Risk Rating™
American Century Core Equity Plus Fund Class R ,(ACPWX),+5.07%,Year-to-Date,Large blend,Style or Category,Below Average,Morningstar Risk Rating™
American Century Core Equity Plus Fund Institutional Class ,(ACPKX),+5.29%,Year-to-Date,Large blend,Style or Category,Below Average,Morningstar Risk Rating™
American Century Core Equity Plus Fund Investor Class ,(ACPVX),+5.21%,Year-to-Date,Large blend,Style or Category,Below Average,Morningstar Risk Rating™
American Century Disciplined Growth Fund Class A ,(ADCVX),+6.39%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
American Century Disciplined Growth Fund Class C ,(ADCCX),+6.14%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
American Century Disciplined Growth Fund Class R ,(ADRRX),+6.29%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
American Century Disciplined Growth Fund Institutional Class ,(ADCIX),+6.50%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
American Century Disciplined Growth Fund Investor Class ,(ADSIX),+6.47%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
American Century Disciplined Growth Plus Fund Class A ,(ACDQX),+5.00%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
American Century Disciplined Growth Plus Fund Class C ,(ACDHX),+4.39%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
American Century Disciplined Growth Plus Fund Class R ,(ACDWX),+4.73%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
American Century Disciplined Growth Plus Fund Institutional Class ,(ACDKX),+5.28%,Year-to-Date,Large growth,Style or Category,Below Average,Morningstar Risk Rating™
American Century Disciplined Growth Plus Fund Investor Class ,(ACDJX),+5.15%,Year-to-Date,Large growth,Style or Category,Average,Morningstar Risk Rating™
American Century Emerging Markets Value Fund A Class ,(AEVLX),+17.33%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
American Century Emerging Markets Value Fund C Class ,(AEVTX),+16.74%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
American Century Emerging Markets Value Fund R Class ,(AEVRX),+17.20%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
American Century Emerging Markets Value Fund Institutional Class ,(AEVNX),+17.78%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
American Century Emerging Markets Value Fund Investor Class ,(AEVVX),+17.63%,Year-to-Date,Diversified emerging mkts,Style or Category,--,Morningstar Risk Rating™
American Century Equity Growth Fund Class A ,(BEQAX),+6.07%,Year-to-Date,Large blend,Style or Category,Average,Morningstar Risk Rating™
American Century Equity Growth Fund Class C ,(AEYCX),+6.12%,Year-to-Date,Large blend,Style or Category,Average,Morningstar Risk Rating™
American Century Equity Growth Fund Class R ,(AEYRX),+6.10%,Year-to-Date,Large blend,Style or Category,Average,Morningstar Risk Rating™
American Century Equity Growth Fund Institutional Class ,(AMEIX),+6.10%,Year-to-Date,Large blend,Style or Category,Average,Morningstar Risk Rating™
American Century Equity Growth Fund Investor Class ,(BEQGX),+6.10%,Year-to-Date,Large blend,Style or Category,Average,Morningstar Risk Rating™
American Century Global Gold Fund A Class ,(ACGGX),+103.36%,Year-to-Date,Equity precious metals,Style or Category,Above Average,Morningstar Risk Rating™
American Century Global Gold Fund C Class ,(AGYCX),+102.00%,Year-to-Date,Equity precious metals,Style or Category,Above Average,Morningstar Risk Rating™
American Century Global Gold Fund R Class ,(AGGWX),+103.02%,Year-to-Date,Equity precious metals,Style or Category,Above Average,Morningstar Risk Rating™
American Century Global Gold Fund Institutional Class ,(AGGNX),+103.80%,Year-to-Date,Equity precious metals,Style or Category,Above Average,Morningstar Risk Rating™
American Century Global Gold Fund Investor Class ,(BGEIX),+103.65%,Year-to-Date,Equity precious metals,Style or Category,Above Average,Morningstar Risk Rating™
American Century Income and Growth Fund Class A ,(AMADX),+8.73%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
American Century Income and Growth Fund Class C ,(ACGCX),+8.74%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
American Century Income and Growth Fund Institutional Class ,(AMGIX),+8.74%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
American Century Income and Growth Fund Investor Class ,(BIGRX),+8.72%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
American Century Income and Growth Fund Class R ,(AICRX),+8.72%,Year-to-Date,Large value,Style or Category,Average,Morningstar Risk Rating™
American Century International Core Equity Fund Class A ,(ACIQX),0.00%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
American Century International Core Equity Fund Class C ,(ACIKX),-0.49%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
American Century International Core Equity Fund Institutional Class ,(ACIUX),+0.25%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
American Century International Core Equity Fund Investor Class ,(ACIMX),+0.12%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
American Century International Core Equity Fund Class R ,(ACIRX),-0.25%,Year-to-Date,Foreign large blend,Style or Category,Average,Morningstar Risk Rating™
American Century Multi-Asset Real Return Fund Class A ,(ASIDX),+6.19%,Year-to-Date,Allocation--15% to 30% equity,Style or Category,High,Morningstar Risk Rating™
American Century Multi-Asset Real Return Fund Class C ,(ASIZX),+5.56%,Year-to-Date,Allocation--15% to 30% equity,Style or Category,High,Morningstar Risk Rating™
American Century Multi-Asset Real Return Fund Class R ,(ASIUX),+5.90%,Year-to-Date,Allocation--15% to 30% equity,Style or Category,High,Morningstar Risk Rating™
American Century Multi-Asset Real Return Fund Institutional Class ,(ASINX),+6.49%,Year-to-Date,Allocation--15% to 30% equity,Style or Category,High,Morningstar Risk Rating™
American Century Multi-Asset Real Return Fund Investor Class ,(ASIOX),+6.28%,Year-to-Date,Allocation--15% to 30% equity,Style or Category,High,Morningstar Risk Rating™
American Century NT Core Equity Plus Fund Institutional Class ,(ACNKX),+5.20%,Year-to-Date,Large blend,Style or Category,Below Average,Morningstar Risk Rating™
American Century NT Disciplined Growth Fund Institutional Class ,(ANDGX),+6.86%,Year-to-Date,Large growth,Style or Category,--,Morningstar Risk Rating™
American Century NT Disciplined Growth Fund Investor Class ,(ANTDX),+6.75%,Year-to-Date,Large growth,Style or Category,--,Morningstar Risk Rating™
American Century NT Equity Growth Fund Institutional Class ,(ACLEX),+6.04%,Year-to-Date,Large blend,Style or Category,Average,Morningstar Risk Rating™
American Century NT Small Company Fund Institutional Class ,(ACLOX),+8.60%,Year-to-Date,Small blend,Style or Category,Above Average,Morningstar Risk Rating™
American Century Small Company Fund Class A ,(ASQAX),+8.44%,Year-to-Date,Small blend,Style or Category,Average,Morningstar Risk Rating™
American Century Small Company Fund Class C ,(ASQCX),+8.04%,Year-to-Date,Small blend,Style or Category,Above Average,Morningstar Risk Rating™
American Century Small Company Fund Institutional Class ,(ASCQX),+8.48%,Year-to-Date,Small blend,Style or Category,Above Average,Morningstar Risk Rating™
American Century Small Company Fund Investor Class ,(ASQIX),+8.35%,Year-to-Date,Small blend,Style or Category,Above Average,Morningstar Risk Rating™
American Century Small Company Fund Class R ,(ASCRX),+8.41%,Year-to-Date,Small blend,Style or Category,Above Average,Morningstar Risk Rating™
American Century Utilities Fund Investor Class ,(BULIX),+19.35%,Year-to-Date,Utilities,Style or Category,Below Average,Morningstar Risk Rating™
American Century Global Allocation Fund A Class ,(AGAEX),+7.68%,Year-to-Date,World allocation,Style or Category,Below Average,Morningstar Risk Rating™
American Century Global Allocation Fund C Class ,(AGAGX),+6.99%,Year-to-Date,World allocation,Style or Category,Below Average,Morningstar Risk Rating™
American Century Global Allocation Fund R Class ,(AGAFX),+7.38%,Year-to-Date,World allocation,Style or Category,Below Average,Morningstar Risk Rating™
American Century Global Allocation Fund Institutional Class ,(AGANX),+7.85%,Year-to-Date,World allocation,Style or Category,Below Average,Morningstar Risk Rating™
American Century Global Allocation Fund Investor Class ,(AGAVX),+7.87%,Year-to-Date,World allocation,Style or Category,Below Average,Morningstar Risk Rating™
American Century Multi-Asset Income Fund A Class ,(AMJAX),+8.11%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
American Century Multi-Asset Income Fund C Class ,(AMJCX),+8.23%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
American Century Multi-Asset Income Fund R Class ,(AMJWX),+8.11%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
American Century Multi-Asset Income Fund R6 Class ,(AMJRX),+8.22%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
American Century Multi-Asset Income Fund Institutional Class ,(AMJIX),+8.22%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
American Century Multi-Asset Income Fund Investor Class ,(AMJVX),+8.11%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,--,Morningstar Risk Rating™
American Century Strategic Allocation: Aggressive Fund A Class ,(ACVAX),+6.85%,Year-to-Date,Allocation--70% to 85% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Aggressive Fund C Class ,(ASTAX),+6.30%,Year-to-Date,Allocation--70% to 85% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Aggressive Fund R6 Class ,(AAAUX),+7.23%,Year-to-Date,Allocation--70% to 85% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Aggressive Fund Institutional Class ,(AAAIX),+7.22%,Year-to-Date,Allocation--70% to 85% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Aggressive Fund Investor Class ,(TWSAX),+6.90%,Year-to-Date,Allocation--70% to 85% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Aggressive Fund R Class ,(AAARX),+6.59%,Year-to-Date,Allocation--70% to 85% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Conservative Fund A Class ,(ACCAX),+5.73%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Conservative Fund C Class ,(AACCX),+5.41%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Conservative Fund R6 Class ,(AACDX),+5.54%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Conservative Fund Institutional Class ,(ACCIX),+5.54%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Conservative Fund Investor Class ,(TWSCX),+5.54%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Conservative Fund R Class ,(AACRX),+5.55%,Year-to-Date,Allocation--30% to 50% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Moderate Fund A Class ,(ACOAX),+6.30%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Moderate Fund C Class ,(ASTCX),+6.01%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Average,Morningstar Risk Rating™
American Century Strategic Allocation: Moderate Fund R6 Class ,(ASMDX),+6.29%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Above Average,Morningstar Risk Rating™
American Century Strategic Allocation: Moderate Fund Institutional Class ,(ASAMX),+6.28%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Above Average,Morningstar Risk Rating™
American Century Strategic Allocation: Moderate Fund Investor Class ,(TWSMX),+6.28%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Above Average,Morningstar Risk Rating™
American Century Strategic Allocation: Moderate Fund R Class ,(ASMRX),+6.32%,Year-to-Date,Allocation--50% to 70% equity,Style or Category,Above Average,Morningstar Risk Rating™
